comment_id,raw_text,selection_strategy,rule_STANDARDIZATION,rule_STANDARDIZATION_conf,emb_STANDARDIZATION_score,weak_STANDARDIZATION,rule_PSEUDO_INDIVIDUALIZATION,rule_PSEUDO_INDIVIDUALIZATION_conf,emb_PSEUDO_INDIVIDUALIZATION_score,weak_PSEUDO_INDIVIDUALIZATION,rule_COMMODIFICATION_MARKET_LOGIC,rule_COMMODIFICATION_MARKET_LOGIC_conf,emb_COMMODIFICATION_MARKET_LOGIC_score,weak_COMMODIFICATION_MARKET_LOGIC,rule_REGRESSIVE_LISTENING,rule_REGRESSIVE_LISTENING_conf,emb_REGRESSIVE_LISTENING_score,weak_REGRESSIVE_LISTENING,rule_AFFECTIVE_PREPACKAGING,rule_AFFECTIVE_PREPACKAGING_conf,emb_AFFECTIVE_PREPACKAGING_score,weak_AFFECTIVE_PREPACKAGING,rule_FORMAL_RESISTANCE,rule_FORMAL_RESISTANCE_conf,emb_FORMAL_RESISTANCE_score,weak_FORMAL_RESISTANCE,human_STANDARDIZATION,human_PSEUDO_INDIVIDUALIZATION,human_COMMODIFICATION_MARKET_LOGIC,human_REGRESSIVE_LISTENING,human_AFFECTIVE_PREPACKAGING,human_FORMAL_RESISTANCE,annotator_notes
UgwX3FLjt9dxtOkk20F4AaABAg.A7CVF8sbFPuA7PfnnXWxkf,Artists don't do collabs anymore?,near_threshold,False,0.0,0.507393479347229,False,False,0.0,0.5363247394561768,False,False,0.0,0.5175309181213379,False,False,0.0,0.4902665317058563,False,False,0.0,0.3364478647708893,False,False,0.0,0.4602632522583008,False,,,,,,,
Ugw0yzNCmVvxHyKr45p4AaABAg,"Finally… REAL music. Melodies, harmonizing, vocals, talent.",disagreement,False,0.0,0.5533085465431213,False,False,0.0,0.5225615501403809,False,False,0.0,0.5601089000701904,False,False,0.0,0.5626226663589478,False,False,0.0,0.4614946246147156,False,False,0.0,0.584978461265564,False,,,,,,,
Ugw0yzNCmVvxHyKr45p4AaABAg.A7NaY_Bqoy4A98Tuw9B0xy,Yep real music 🎶 ❤,near_threshold,False,0.0,0.34164997935295105,False,False,0.0,0.3328494727611542,False,False,0.0,0.35893332958221436,False,False,0.0,0.37315431237220764,False,False,0.0,0.34000900387763977,False,False,0.0,0.3774452209472656,False,,,,,,,
Ugz3Ep2zkfC6UtoqdmF4AaABAg,"Finally… REAL music. Melodies, harmonizing, vocals, talent, etc",disagreement,False,0.0,0.5634250640869141,False,False,0.0,0.5369226932525635,False,False,0.0,0.5656635761260986,False,False,0.0,0.5752862691879272,False,False,0.0,0.47325047850608826,False,False,0.0,0.5845941305160522,False,,,,,,,
UgzXEVQqYw_GbipYV7B4AaABAg,We love a collab where  both artists could actually sing. And this is it!!!!!!,near_threshold,False,0.0,0.5343462228775024,False,False,0.0,0.501874566078186,False,False,0.0,0.4383081793785095,False,False,0.0,0.3482225239276886,False,False,0.0,0.3676527738571167,False,False,0.0,0.42796429991722107,False,,,,,,,
UgyCxFjORrIdKc7te2J4AaABAg.A7DYBCk6WmUA8wQfKLtdW0,"Have you ever heard ""Save your tears"" by The Weeknd collabs with Arianna Grande ?",entropy,False,0.0,0.44687318801879883,False,False,0.0,0.3784549832344055,False,False,0.0,0.4229101240634918,False,False,0.0,0.40399858355522156,False,False,0.0,0.39470428228378296,False,False,0.0,0.3297630548477173,False,,,,,,,
Ugybyn188awX5SIk7yN4AaABAg.A8ttSx_MCb1A8vBJaUPTEz,"She’s getting pulled by love I think.
Edit:
I think it’s “love” but more like she’s getting forced into it and letting herself “fall” blindly despite the relationship being toxic. She’s trapped. She keeps going back.
She did mention that this song is how she wish she felt and it’s as if she’s lying to herself. Basically giving her all in a situation where she shouldn’t. 
It’s bad for her but she’s being nonchalant about it (for now).
Cause even in her last song “blue” on her recent album, she alludes to it: “I thought we were the same. Birds of a feather, now I’m ashamed. I told you a Iie” it’s a mix of lines from the songs on her album but it shows that she wasn’t honest and was letting herself get trapped into something bad.",near_threshold,False,0.0,0.31396278738975525,False,False,0.0,0.3265191316604614,False,False,0.0,0.2696169912815094,False,False,0.0,0.3190431296825409,False,False,0.0,0.3578329384326935,False,False,0.0,0.33809569478034973,False,,,,,,,
Ugw8M952ccDFNhgWdVp4AaABAg.A8tpFvChmloA9gwSJtO-5T,"Love the songs and the interpretation of how she felt in some situations. I feel concerned for H&S here, so glad she was wearing something to protect herself, from being dragged around here and hoping the sugar glass wasn’t sharp. It’s almost like unreciprocated love and how it can hurt the person who is desired, but doesn’t want to be involved with them physically. Platonic love is just as wonderful, but being expected to do things to prove it, means that someone could get hurt, or it’s against 5heir will and they have no ability to choose. I hope she was okay after this video shoot.",near_threshold,False,0.0,0.3238092064857483,False,False,0.0,0.3040083348751068,False,False,0.0,0.3076856732368469,False,False,0.0,0.2997373640537262,False,False,0.0,0.3120769262313843,False,False,0.0,0.2692705988883972,False,,,,,,,
Ugyq3YkIT-8DIG9Pgn54AaABAg.A9FcjQeyuWHAK1cfcWdVmn,fr real fav song and artist 😫,near_threshold,False,0.0,0.37836289405822754,False,False,0.0,0.39635366201400757,False,False,0.0,0.3353850543498993,False,False,0.0,0.3648245632648468,False,False,0.0,0.3494602143764496,False,False,0.0,0.3630046844482422,False,,,,,,,
UgyIJataOyRaq7i-a5R4AaABAg.ABdK6l1x_G7ABqTC0ypkfW,try Polish artist Sanah ;),near_threshold,False,0.0,0.2581559717655182,False,False,0.0,0.27891817688941956,False,False,0.0,0.2533252239227295,False,False,0.0,0.3189108371734619,False,False,0.0,0.2506525218486786,False,False,0.0,0.2750758230686188,False,,,,,,,
UgzFD3XCPE2VGmWD4L14AaABAg.A9bPl43X2mwA9g7r0Jd8vL, @alenkosec what is the original song? I Think about Leona Lewis with Bleeding love.,entropy,False,0.0,0.52696293592453,False,False,0.0,0.27084842324256897,False,False,0.0,0.3802681565284729,False,False,0.0,0.3148459792137146,False,False,0.0,0.367936909198761,False,False,0.0,0.3387099504470825,False,,,,,,,
UgyBbg851b9kg1gky294AaABAg.AFtazKrxaYrAG3P_m4fvGU,"ART lovers have no age, folks!
Music speaks to sensitive souls. This melody is indeed special ❤
Plus, the rhythm is super sexy.",disagreement,False,0.0,0.5101000666618347,False,False,0.0,0.5265461206436157,False,False,0.0,0.5034751296043396,False,False,0.0,0.48736876249313354,False,False,0.0,0.4686830937862396,False,False,0.0,0.4562303423881531,False,,,,,,,
UgylZX0COOBDxma8O2d4AaABAg.AGBerIf_IosAGIYm_WCVY0,This is elevator music,near_threshold,False,0.0,0.44982242584228516,False,False,0.0,0.3625057339668274,False,False,0.0,0.4176841974258423,False,True,0.82,0.748977780342102,True,False,0.0,0.35269895195961,False,False,0.0,0.4373598098754883,False,,,,,,,
UgxAJ2N0KlVRU_Xq9DJ4AaABAg.AJPb1WkCG8qAJbZJ7-c_yq,​ @robinskull  I listened to one of your songs and now i am going to sue you for false advertising,entropy,False,0.0,0.4046313762664795,False,False,0.0,0.468479186296463,False,False,0.0,0.532338559627533,False,False,0.0,0.33817821741104126,False,False,0.0,0.3692808449268341,False,False,0.0,0.35046663880348206,False,,,,,,,
Ugz8gL8av0UNQXX7Nep4AaABAg.A9kv5Qam6O1A9megSBuecd,Artists evolve,near_threshold,False,0.0,0.44131994247436523,False,False,0.0,0.5891757011413574,False,False,0.0,0.5095542669296265,False,False,0.0,0.579338550567627,False,False,0.0,0.4682513177394867,False,False,0.0,0.5757258534431458,False,,,,,,,
Ugz8gL8av0UNQXX7Nep4AaABAg.A9kv5Qam6O1AIdfZuwMj6Q,"https://youtu.be/Vg5prPA61GE?si=bdSRchfQRC4tPMfB

APT. WACCOV REMİX 👏🔥",entropy,False,0.0,0.3613661229610443,False,False,0.0,0.3214045763015747,False,False,0.0,0.34613144397735596,False,False,0.0,0.3614194989204407,False,False,0.0,0.30257755517959595,False,False,0.0,0.39309632778167725,False,,,,,,,
UgxbnYg7jOF5W7ThA554AaABAg.A9mnESS-sw7ADrZDeePy6U,he's saving the industry 😂,near_threshold,False,0.0,0.2497061938047409,False,False,0.0,0.25789135694503784,False,False,0.0,0.31739580631256104,False,False,0.0,0.1668776273727417,False,False,0.0,0.2513764500617981,False,False,0.0,0.29114192724227905,False,,,,,,,
Ugw0yn45YoaXVVjdeK14AaABAg.A9icyA6fNUtA9qVVIWWq_9,Random artist lool,near_threshold,False,0.0,0.3849157691001892,False,False,0.0,0.3983662724494934,False,False,0.0,0.4456593096256256,False,False,0.0,0.39282119274139404,False,False,0.0,0.3083623945713043,False,False,0.0,0.3956376612186432,False,,,,,,,
Ugw6fB9y1ukriXuuewN4AaABAg.A9iiuhqY-UCA9ivx6diCeQ,"I hope it doesn't stop with Bruno. So many artists have said they wanted to collab with Rose, and I hope now is the chance for that to happen. Rose has one of the best voices in the world, and it would be awesome if more people got a chance to hear her. Especially since the industry is over-saturated with ""artists"" who can't even sing live or can only get attention from overly-sexualized music videos and performances. We need more artists who actually want to make music for the sake of music!",near_threshold,False,0.0,0.26158657670021057,False,False,0.0,0.3512478470802307,False,False,0.0,0.3389171361923218,False,False,0.0,0.3248330354690552,False,False,0.0,0.2225177139043808,False,False,0.0,0.33978769183158875,False,,,,,,,
UgxJdsB2zjI3JZLuKmh4AaABAg.A9idGC-hNd8ADCGrKR4cN7,"Not dissing on anyone liking the song, but its not very original. It has the most used melody in pop music. There are hundreds of songs that sound the exact same. I guess there is a reason why, its very catchy.",near_threshold,False,0.0,0.5434032678604126,False,False,0.0,0.4801290035247803,False,False,0.0,0.4262351393699646,False,False,0.0,0.46094366908073425,False,False,0.0,0.39725416898727417,False,False,0.0,0.4865325689315796,False,,,,,,,
UgzXnTgA7rMerhkBZ1Z4AaABAg.A9jj7z0oe6rA9jnb5XFC57,​ @bangtanhome1154  your name tells it all. Music an Art everyone have their own way of expressing it and it's non less beautiful and meaningful.,disagreement,False,0.0,0.5490986108779907,False,False,0.0,0.5374746322631836,False,False,0.0,0.5951272249221802,False,False,0.0,0.5284097194671631,False,False,0.0,0.4793376624584198,False,False,0.0,0.5047364234924316,False,,,,,,,
UgxglUClHiniTJJg0Qd4AaABAg.AKUb4nxY2H_ANtv8fu80rO,"Due to the way we perceive music. There’s 3 ways and that’s intellectual, physical, and emotional responses",disagreement,False,0.0,0.5258153676986694,False,False,0.0,0.5726786851882935,False,False,0.0,0.5128234028816223,False,False,0.0,0.5772558450698853,False,False,0.0,0.566002607345581,False,False,0.0,0.6156876683235168,False,,,,,,,
Ugz1cmYeYuxY-l8L_l54AaABAg.AHeiRV5uzeyAIIwpKOCp6Z,"Similar age. I came across this artist via Rick Beato. I'm blown away at how classic this tune and his others are constructed. Beautiful melody, clever lyrics, no autotune BS and this guy can SING!",entropy,False,0.0,0.47660428285598755,False,False,0.0,0.3875899910926819,False,False,0.0,0.342393696308136,False,False,0.0,0.4158405065536499,False,False,0.0,0.2703286409378052,False,False,0.0,0.38468632102012634,False,,,,,,,
UgyVPAj9lmZcWfY0jJt4AaABAg.AJjBDEMi8TSAOrZOPY8d3R,❤❤❤❤❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊pop-k😊😊😊,near_threshold,False,0.0,0.11446379125118256,False,False,0.0,0.15326149761676788,False,False,0.0,0.12240391969680786,False,False,0.0,0.12701037526130676,False,False,0.0,0.17897066473960876,False,False,0.0,0.10313683748245239,False,,,,,,,
UgwIFz4c9xxqkLXJrT54AaABAg.AJlXvUmlSH4AP0ouB7HFll,K-pop❤❤,near_threshold,False,0.0,0.13417980074882507,False,False,0.0,0.14549493789672852,False,False,0.0,0.21360516548156738,False,False,0.0,0.12018680572509766,False,False,0.0,0.15201233327388763,False,False,0.0,0.13026835024356842,False,,,,,,,
Ugzz_jx0E9aoXiaCs9J4AaABAg.AKMtUjTZgygAKQRvGqjGHR,"this is literally a movie soundtrack, many soundtracks become popular. let's laugh at the artists now because soundtracks become popular. lol",disagreement,False,0.0,0.4940376281738281,False,False,0.0,0.45867764949798584,False,False,0.0,0.5260815620422363,False,False,0.0,0.49325188994407654,False,False,0.0,0.5021235346794128,False,False,0.0,0.4847075641155243,False,,,,,,,
UgxmHr75KeCy85sc_Hl4AaABAg,😊😊😊😊😊😊😊😊😊❤❤❤❤❤❤❤❤❤❤K-Pop🎉,near_threshold,False,0.0,0.11446379125118256,False,False,0.0,0.15326149761676788,False,False,0.0,0.12240391969680786,False,False,0.0,0.12701037526130676,False,False,0.0,0.17897066473960876,False,False,0.0,0.10313683748245239,False,,,,,,,
UgzWUUGIR4PNSI0TDdR4AaABAg,This is SUCH a good song. I’ve got it on repeat in my head 🤘,entropy,False,0.0,0.41676315665245056,False,False,0.0,0.36314672231674194,False,False,0.0,0.37789687514305115,False,False,0.0,0.38239094614982605,False,False,0.0,0.2982373833656311,False,False,0.0,0.5441379547119141,False,,,,,,,
Ugx7bA0zQw-Q19BtZE94AaABAg,Its so cool that the song is about ❤️ ❤❤,entropy,False,0.0,0.38326722383499146,False,False,0.0,0.2757182717323303,False,False,0.0,0.3931174874305725,False,False,0.0,0.38955122232437134,False,False,0.0,0.37110915780067444,False,False,0.0,0.3993467688560486,False,,,,,,,
Ugzf6aDsCca8xHNEMOt4AaABAg.AE5OJlsTwvgAEH5DJ_1U4a,This Is si true,near_threshold,False,0.0,0.2689172029495239,False,False,0.0,0.2550705671310425,False,False,0.0,0.2529072165489197,False,False,0.0,0.24093012511730194,False,False,0.0,0.22249135375022888,False,False,0.0,0.2605822682380676,False,,,,,,,
UgwYcKaN2y6xefOM2f14AaABAg,it just feels different from other songs 😭,disagreement,False,0.0,0.645704984664917,False,False,0.0,0.5365716814994812,False,False,0.0,0.4502827525138855,False,False,0.0,0.5488070249557495,False,False,0.0,0.4731685221195221,False,False,0.0,0.49477654695510864,False,,,,,,,
Ugwoz2a1hQ077CZgZ_l4AaABAg.9zjAd86uMsM9zjIray5c24,"Let me summarize it, this is art bro 🎉",near_threshold,False,0.0,0.32198262214660645,False,False,0.0,0.4157980680465698,False,False,0.0,0.3736228048801422,False,False,0.0,0.3902766704559326,False,False,0.0,0.41470277309417725,False,False,0.0,0.46983426809310913,False,,,,,,,
UgwTR2VArEZfr8eQnGZ4AaABAg.A2EAWWarsoUAEmKw9DhS_a,Because she's unremarkable without auto-tune on.,near_threshold,False,0.0,0.25602826476097107,False,False,0.0,0.4397483170032501,False,False,0.0,0.3360806107521057,False,False,0.0,0.3150375187397003,False,False,0.0,0.2835068106651306,False,False,0.0,0.2887284457683563,False,,,,,,,
UgxEg4AWu5SOiQRA_7N4AaABAg.A28sQ_Y1lCcAOC8YJLbEts,"We wanna see more of these kind of songs from Sabrina 🙌 eg pop Sabrina: Taste, Nonsense, Espresso 🙌",entropy,False,0.0,0.37917986512184143,False,False,0.0,0.26171016693115234,False,False,0.0,0.34374281764030457,False,False,0.0,0.3239800035953522,False,False,0.0,0.3634690046310425,False,False,0.0,0.35175007581710815,False,,,,,,,
Ugy2wAf2WrsKUapRCKd4AaABAg,"Fact about this song: the beat and melody are made by some premade samples, which is crazy for how popular this song is.",disagreement,False,0.0,0.5948201417922974,False,False,0.0,0.47524505853652954,False,False,0.0,0.4890335500240326,False,False,0.0,0.47306400537490845,False,False,0.0,0.5063834190368652,False,False,0.0,0.4753624200820923,False,,,,,,,
Ugyf8IO8sgVWs8r4Gwd4AaABAg.ASl__4lll8PASlmVO2uSMJ,Yep no legit talent they dont even write their own lyrics,disagreement,False,0.0,0.4634166955947876,False,False,0.0,0.4820423126220703,False,False,0.0,0.49249571561813354,False,False,0.0,0.5092567801475525,False,False,0.0,0.5252588391304016,False,False,0.0,0.4605320692062378,False,,,,,,,
UgymcasZ6ToAfEhYfDV4AaABAg,What a gay song,entropy,False,0.0,0.3989885449409485,False,False,0.0,0.29548877477645874,False,False,0.0,0.39465010166168213,False,False,0.0,0.3721689283847809,False,False,0.0,0.4239281713962555,False,False,0.0,0.39253702759742737,False,,,,,,,
UgyOvdhC_0nAsrzXjix4AaABAg,"Finally, real music with real-life lyrics. Society has been starving for some real and honest music.",disagreement,False,0.0,0.505376398563385,False,False,0.0,0.5212388038635254,False,False,0.0,0.5699872970581055,False,False,0.0,0.5071905851364136,False,False,0.0,0.6053887605667114,False,False,0.0,0.5121814012527466,False,,,,,,,
UgyOvdhC_0nAsrzXjix4AaABAg.AB6TvNcDEKvAEYfDYjC4JN,"there's plenty of ""real Music""",disagreement,False,0.0,0.5618197917938232,False,False,0.0,0.5283377170562744,False,False,0.0,0.538826584815979,False,False,0.0,0.6037059426307678,False,False,0.0,0.45730334520339966,False,False,0.0,0.5658935308456421,False,,,,,,,
UgyOvdhC_0nAsrzXjix4AaABAg.AB6TvNcDEKvAGhocE82QTl,Shes literally an industry plant,entropy,False,0.0,0.3969310522079468,False,False,0.0,0.5229692459106445,False,True,0.88,0.44780442118644714,True,False,0.0,0.18970613181591034,False,False,0.0,0.22507637739181519,False,False,0.0,0.27718549966812134,False,,,,,,,
Ugy7D9XhIFdV8-HIzNN4AaABAg.A455GsP2sDCAFyfYjsbjin,I like music because of this it’s art so it doesn’t have a specific meaning it’s for the listener to interpret as they want,disagreement,False,0.0,0.5339380502700806,False,False,0.0,0.5186179280281067,False,False,0.0,0.6110025644302368,False,False,0.0,0.5592667460441589,False,False,0.0,0.46165087819099426,False,False,0.0,0.5501258373260498,False,,,,,,,
UgyVD4rjaLnFkCf7r2d4AaABAg.ABdx4fos4X4AD3Is7tyIha,I actually think  that’s what she singing about,entropy,False,0.0,0.3682486116886139,False,False,0.0,0.38501182198524475,False,False,0.0,0.40148356556892395,False,False,0.0,0.39137107133865356,False,False,0.0,0.35273322463035583,False,False,0.0,0.38768836855888367,False,,,,,,,
UgwkalQyEMQ5zbtEDMh4AaABAg.AFDv6h8tU5OAFLV26-iZnZ,She is bloody amazing I'm hooked it's a song u can listen over and over to ❤ the words and the the background music,near_threshold,False,0.0,0.33528271317481995,False,False,0.0,0.39036762714385986,False,False,0.0,0.3366732597351074,False,True,0.82,0.3799488842487335,True,False,0.0,0.28845536708831787,False,False,0.0,0.4036715626716614,False,,,,,,,
Ugx8J0CMncqSN4PGNSF4AaABAg,"There are voices, music, beats and lyrics that come along every now and again that are just a cut above.",disagreement,False,0.0,0.48722171783447266,False,False,0.0,0.47677087783813477,False,False,0.0,0.5093554258346558,False,False,0.0,0.4960559010505676,False,False,0.0,0.45845964550971985,False,False,0.0,0.5219225287437439,False,,,,,,,
UgyEPsNjwxipqOebpIB4AaABAg.9N4y6fI6cDNA7ILebk0I0D,Please todays music is terrible no feelings. The artist and writers put no passion into their music. There is no more stories just words put together . The industry leaders push what they want not really what the fans want.,disagreement,False,0.0,0.4884274899959564,False,False,0.0,0.49052637815475464,False,False,0.0,0.6192487478256226,False,False,0.0,0.6420416831970215,False,False,0.0,0.48488694429397583,False,False,0.0,0.5207858085632324,False,,,,,,,
UgyEPsNjwxipqOebpIB4AaABAg.9N4y6fI6cDNA8fVbw5xXQi,It's here. Some amazzziinnnggg artists. Listen,near_threshold,False,0.0,0.366057425737381,False,False,0.0,0.34977099299430847,False,False,0.0,0.40412044525146484,False,False,0.0,0.4441587030887604,False,False,0.0,0.29827871918678284,False,False,0.0,0.4163411259651184,False,,,,,,,
UgwVQV13c-DbrxRTF-d4AaABAg.9BS8CE0DGEN9CHW_qO_mlS,Timeless song. You don't get many like that with today's music.,entropy,False,0.0,0.5416901111602783,False,False,0.0,0.45926302671432495,False,False,0.0,0.4587911367416382,False,False,0.0,0.49422821402549744,False,False,0.0,0.4570992588996887,False,False,0.0,0.5314435958862305,False,,,,,,,
Ugw-mtg9NC-3J-ciJw54AaABAg.8hk7fLwIgaj8maxfAL7cEQ,That's what I call art,near_threshold,False,0.0,0.37134867906570435,False,False,0.0,0.49095284938812256,False,False,0.0,0.40025126934051514,False,False,0.0,0.47936755418777466,False,False,0.0,0.46279823780059814,False,False,0.0,0.48301008343696594,False,,,,,,,
UgzdIw9UfSzCtzPDDLx4AaABAg.9HrMTeQ2fww9u0KIYEUvnD,I just lost my dog today and this song came to my mind and hit stuck so I came here 😢,entropy,False,0.0,0.37848323583602905,False,False,0.0,0.3210199475288391,False,False,0.0,0.3790268301963806,False,False,0.0,0.33472779393196106,False,False,0.0,0.34078770875930786,False,False,0.0,0.4442708492279053,False,,,,,,,
UgzdIw9UfSzCtzPDDLx4AaABAg.9HrMTeQ2fww9mvteQz7xXk,The power on music,disagreement,False,0.0,0.5177256464958191,False,False,0.0,0.5249361395835876,False,False,0.0,0.5140886902809143,False,False,0.0,0.5726140737533569,False,False,0.0,0.4567473530769348,False,False,0.0,0.5982087850570679,False,,,,,,,
UgzunYb_li-yj5M_JTp4AaABAg.9x_GP8LzPeh9yXE4Db92Rp,A lot of artist wrote their music based off feelings. That's the best kind of music to me.,disagreement,False,0.0,0.45342734456062317,False,False,0.0,0.5114001631736755,False,False,0.0,0.4938100576400757,False,False,0.0,0.5320053100585938,False,False,0.0,0.5086759328842163,False,False,0.0,0.5147924423217773,False,,,,,,,
UgzunYb_li-yj5M_JTp4AaABAg.9x_GP8LzPeh9zldn8k5FTE,"it's not music. it's you, music just amplifies you",disagreement,False,0.0,0.5066395401954651,False,False,0.0,0.5019243955612183,False,False,0.0,0.5508687496185303,False,False,0.0,0.6306009292602539,False,False,0.0,0.48092496395111084,False,False,0.0,0.5737887620925903,False,,,,,,,
UgwhTrt9kuzGmRceZ_F4AaABAg,"Four years later, he’s still in my heart. Crazy how music can make you feel people and memories again.",entropy,False,0.0,0.3801899552345276,False,False,0.0,0.3138634264469147,False,False,0.0,0.3614751100540161,False,False,0.0,0.4575260281562805,False,False,0.0,0.3897360563278198,False,False,0.0,0.38007259368896484,False,,,,,,,
UgxEdvwCf8Lwk5vbp8t4AaABAg.A4D4eU6IawUA9ZzMksjeTX,"What's wrong with the lyrics and the video I don't understand that's my bad    
can anyone explain",entropy,False,0.0,0.39794763922691345,False,False,0.0,0.24256984889507294,False,False,0.0,0.3841536045074463,False,False,0.0,0.48216891288757324,False,False,0.0,0.3934178948402405,False,False,0.0,0.3948766589164734,False,,,,,,,
UgxtHRl7kZ3A_3K-AsN4AaABAg,exceptional music❤,near_threshold,False,0.0,0.08685153722763062,False,False,0.0,0.23386794328689575,False,False,0.0,0.1011275202035904,False,False,0.0,0.15257661044597626,False,False,0.0,0.17743916809558868,False,False,0.0,0.23391512036323547,False,,,,,,,
Ugzbckk7JVXETJU-6V54AaABAg.A1py9fxESTjA5bae0IuGqA,One of the best songs in 2024⭐⭐⭐⭐⭐🙌,entropy,False,0.0,0.4197348952293396,False,False,0.0,0.35580605268478394,False,False,0.0,0.3686288595199585,False,False,0.0,0.3746297061443329,False,False,0.0,0.35441166162490845,False,False,0.0,0.4344036877155304,False,,,,,,,
